id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
21532877,35441608,Friedrich,Pankow,Prenzlauer Berg Südwest,52.532684,13.409828,Entire home/apt,15.000000,1,1,1,0
7367397,38603086,Gabor,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.520233,13.447789,Private room,15.000000,1,0,1,0
27354482,141994959,Gabrielle,Neukölln,Neuköllner Mitte/Zentrum,52.478905,13.435999,Private room,15.000000,3,2,2,0
19920125,121023752,Gaurav,Reinickendorf,West 4,52.569496,13.321152,Entire home/apt,15.000000,1,0,1,0
21776287,97762279,Georg,Neukölln,Gropiusstadt,52.423931,13.457992,Shared room,15.000000,2,0,1,0
23089086,5272092,Geronimo,Mitte,Parkviertel,52.553135,13.350809,Private room,15.000000,20,1,1,0
10758856,50644064,Giulia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509472,13.455705,Private room,15.000000,1,0,1,0
14581425,2048299,Guy,Tempelhof - Schöneberg,Tempelhof,52.481571,13.374549,Private room,15.000000,5,2,1,0
17502470,118626283,Haco,Neukölln,Reuterstraße,52.487251,13.445165,Private room,15.000000,20,0,1,0
13402870,16163899,Hans,Mitte,Wedding Zentrum,52.554768,13.379678,Private room,15.000000,1,4,1,0
16639428,109945345,Haroon,Lichtenberg,Friedrichsfelde Süd,52.491093,13.510234,Shared room,15.000000,1,10,1,0
23496868,89551529,Harshit,Lichtenberg,Alt-Hohenschönhausen Süd,52.535885,13.503816,Private room,15.000000,2,18,1,0
18257458,26838123,Haziran,Neukölln,Reuterstraße,52.486149,13.438684,Private room,15.000000,20,0,1,0
8186629,43185034,Helen,Steglitz - Zehlendorf,Albrechtstr.,52.464077,13.330576,Private room,15.000000,2,1,1,0
25145083,190045823,Hong,Tempelhof - Schöneberg,Marienfelde,52.418228,13.361884,Private room,15.000000,7,0,1,0
15603598,100212942,Hostel'O Berlin,Mitte,Osloer Straße,52.549866,13.392822,Shared room,15.000000,15,3,5,180
15611815,100212942,Hostel'O Berlin,Mitte,Osloer Straße,52.550823,13.392676,Shared room,15.000000,1,10,5,147
20080653,142755415,Ia,Mitte,Osloer Straße,52.560936,13.383104,Private room,15.000000,5,3,2,0
21695285,54869094,Irving,Lichtenberg,Alt-Hohenschönhausen Süd,52.537609,13.477968,Private room,15.000000,30,3,1,0
13796638,51352517,Isabella,Mitte,Brunnenstr. Nord,52.538353,13.386218,Private room,15.000000,4,16,2,0
23411937,24089562,Ivy,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512936,13.458563,Shared room,15.000000,1,34,1,3
480624,2379817,Jakob,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513367,13.472995,Private room,15.000000,3,276,1,33
20952026,5266706,Jan,Tempelhof - Schöneberg,Tempelhof,52.462189,13.404586,Private room,15.000000,2,3,3,0
20815950,149280376,Jana,Tempelhof - Schöneberg,Schöneberg-Süd,52.486221,13.361659,Shared room,15.000000,1,8,1,0
11309581,59133457,Jannika,Neukölln,Reuterstraße,52.482544,13.436309,Private room,15.000000,1,0,1,0
11560790,5431061,Jasmin,Neukölln,Rixdorf,52.482376,13.453855,Private room,15.000000,1,1,1,0
22203325,67060786,Javier,Mitte,Osloer Straße,52.563309,13.387956,Private room,15.000000,6,0,1,0
23038981,68813969,Jen,Tempelhof - Schöneberg,Tempelhof,52.460293,13.370678,Private room,15.000000,14,0,1,35
7797649,24928081,Jiao,Mitte,Moabit Ost,52.517235,13.336046,Shared room,15.000000,1,0,1,0
19960757,4933038,Johannes,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489990,13.395486,Private room,15.000000,13,0,2,0
5557941,28813910,Josefine,Lichtenberg,Neu Lichtenberg,52.509953,13.500353,Private room,15.000000,1,2,1,0
11325310,33149863,Jromir,Neukölln,Britz,52.462948,13.439230,Private room,15.000000,14,0,1,0
2039611,10463112,Judith,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498329,13.439726,Private room,15.000000,6,5,1,0
11692516,62126104,Judith,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486092,13.376632,Private room,15.000000,1,0,1,0
22670560,28237929,Judith Vera,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486931,13.392179,Private room,15.000000,14,2,1,0
7303895,37763956,Julie,Pankow,Prenzlauer Berg Nordwest,52.553646,13.405544,Private room,15.000000,1,0,1,0
10485991,54053245,Julius,Charlottenburg-Wilm.,Schloß Charlottenburg,52.515450,13.291323,Private room,15.000000,2,21,1,0
24039534,163838136,Jörg,Pankow,Buchholz,52.605999,13.423288,Private room,15.000000,2,7,2,0
15763658,45954186,Karl,Mitte,Moabit Ost,52.535736,13.357356,Private room,15.000000,28,0,1,0
7168991,37549029,Karsten,Reinickendorf,Ost 1,52.562885,13.377429,Private room,15.000000,3,0,1,0
9746139,50260808,Katharina,Mitte,Wedding Zentrum,52.540226,13.356062,Private room,15.000000,5,1,1,0
16835205,55959193,Katharina,Mitte,Moabit Ost,52.535366,13.352444,Private room,15.000000,6,2,1,0
10447308,53822044,Kevin,Mitte,Wedding Zentrum,52.551842,13.376518,Private room,15.000000,8,0,1,0
23763058,178237556,Kira,Pankow,Prenzlauer Berg Nord,52.548035,13.434175,Private room,15.000000,1,2,1,0
22122660,13089199,Klara,Neukölln,Rixdorf,52.474499,13.450018,Private room,15.000000,6,2,1,0
16721054,59073111,Konstantin,Reinickendorf,West 4,52.564743,13.323928,Private room,15.000000,1,30,3,0
6848062,35883868,Kristin,Tempelhof - Schöneberg,Friedenau,52.461239,13.348784,Private room,15.000000,14,2,1,0
21821616,159071325,Lara,Mitte,Moabit West,52.528130,13.339928,Private room,15.000000,1,2,1,0
10843226,56161136,Laura,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.493004,13.438790,Private room,15.000000,1,1,1,0
20091284,142457860,Laura,Pankow,Prenzlauer Berg Nord,52.550297,13.428945,Private room,15.000000,25,0,1,0
27449527,17394372,Laura,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510914,13.461966,Private room,15.000000,5,5,1,0
28905188,56532225,Lea,Neukölln,Reuterstraße,52.486473,13.444349,Private room,15.000000,1,1,1,2
4005077,20766230,Leander,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509258,13.461445,Entire home/apt,15.000000,7,1,2,0
8405757,952386,Lennart,Pankow,Prenzlauer Berg Nord,52.544022,13.434604,Private room,15.000000,2,1,1,0
17296192,20810801,Lise,Mitte,Parkviertel,52.548615,13.352669,Private room,15.000000,7,0,1,0
11248481,58681712,Louis,Mitte,Alexanderplatz,52.511696,13.416332,Private room,15.000000,1,0,1,0
22874157,169248909,Louis,Mitte,Moabit Ost,52.532791,13.345569,Private room,15.000000,7,0,1,0
4975879,19768944,Luca,Mitte,Brunnenstr. Nord,52.544201,13.369987,Private room,15.000000,2,0,1,0
18883832,75762814,Luise,Neukölln,Reuterstraße,52.483322,13.434694,Private room,15.000000,1,3,1,0
10114694,51906445,Lukas,Pankow,Prenzlauer Berg Nordwest,52.552322,13.400685,Private room,15.000000,3,4,1,0
11427448,60031562,Lukas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491966,13.396743,Private room,15.000000,1,0,1,0
23838199,116970337,Luzia,Pankow,Prenzlauer Berg Nord,52.553257,13.416823,Private room,15.000000,4,4,1,0
28434922,214653833,Luzia,Spandau,Spandau Mitte,52.543240,13.205574,Private room,15.000000,1,10,1,57
19412163,130137359,Mahmoud,Charlottenburg-Wilm.,Grunewald,52.495274,13.284498,Private room,15.000000,10,0,1,0
5440992,28222174,Mairim,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509941,13.451408,Private room,15.000000,1,0,1,0
14089871,84750891,Malte,Mitte,Parkviertel,52.546761,13.343742,Private room,15.000000,7,3,1,15
23074815,171315686,Marco,Neukölln,Reuterstraße,52.486481,13.445864,Private room,15.000000,1,14,1,350
7503857,39311429,Maria,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510063,13.467255,Private room,15.000000,1,0,1,0
11551857,37127222,Marie,Mitte,Moabit Ost,52.533337,13.350235,Private room,15.000000,15,0,1,0
10444887,53808299,Marlies,Mitte,Brunnenstr. Nord,52.546928,13.381086,Private room,15.000000,12,0,1,0
9410492,42809936,Martha,Pankow,Prenzlauer Berg Nord,52.545189,13.430855,Private room,15.000000,1,1,2,0
20703651,87627421,Marvin,Treptow - Köpenick,Baumschulenweg,52.466625,13.492599,Private room,15.000000,2,3,1,0
20474373,36428210,Mats,Treptow - Köpenick,Plänterwald,52.488308,13.461164,Private room,15.000000,3,1,1,0
15085051,95460121,Matthias,Mitte,Osloer Straße,52.554657,13.383960,Private room,15.000000,3,8,1,0
11431356,59878861,Max,Neukölln,Reuterstraße,52.488998,13.430849,Private room,15.000000,1,0,1,0
17248509,116231095,Max,Pankow,Prenzlauer Berg Ost,52.535671,13.439772,Private room,15.000000,14,0,1,0
12165273,25746966,Maxie,Neukölln,Reuterstraße,52.484772,13.435942,Private room,15.000000,20,1,1,0
18100960,89487875,Maximilian,Mitte,Moabit West,52.527020,13.333706,Private room,15.000000,4,1,1,0
5945255,30864303,Michael,Neukölln,Rixdorf,52.473446,13.454149,Private room,15.000000,3,1,1,0
25202253,1219287,Michael,Treptow - Köpenick,Baumschulenweg,52.469967,13.491024,Private room,15.000000,1,10,3,175
29308089,5677022,Michael,Pankow,Prenzlauer Berg Nordwest,52.552223,13.412969,Private room,15.000000,1,3,2,103
23164038,5683838,Miho,Mitte,Osloer Straße,52.555931,13.392262,Shared room,15.000000,1,1,1,0
23185585,26510320,Monika,Neukölln,Reuterstraße,52.493168,13.422732,Private room,15.000000,21,0,1,37
15670194,8378113,Nadine,Lichtenberg,Neu Lichtenberg,52.503254,13.477628,Private room,15.000000,3,1,3,0
22697789,146446470,Nadine,Marzahn - Hellersdorf,Marzahn-Mitte,52.555515,13.573832,Private room,15.000000,1,13,2,251
25092952,100893413,Nastasja,Pankow,Weißensee,52.556564,13.436239,Private room,15.000000,1,5,1,0
12943742,35194247,Natacha,Neukölln,Schillerpromenade,52.467972,13.420954,Private room,15.000000,3,3,2,0
28572460,169111035,Natalie,Lichtenberg,Friedrichsfelde Süd,52.493626,13.503877,Private room,15.000000,3,1,1,2
19569519,137512454,Natasha Noriko,Mitte,Parkviertel,52.552570,13.340146,Private room,15.000000,3,4,1,0
7311455,21148429,Nikita,Neukölln,Rixdorf,52.473785,13.451276,Private room,15.000000,1,8,1,0
3796880,19498962,Nina,Tempelhof - Schöneberg,Tempelhof,52.472221,13.365380,Private room,15.000000,10,2,1,0
7934070,12690712,Nina,Mitte,Osloer Straße,52.555328,13.386412,Private room,15.000000,7,4,1,0
10517224,54224455,NoName,Neukölln,Reuterstraße,52.483387,13.440490,Private room,15.000000,1,1,1,0
22923857,158812300,Nora,Tempelhof - Schöneberg,Tempelhof,52.461666,13.379031,Private room,15.000000,3,3,1,4
7552367,39583135,Oscar,Neukölln,Reuterstraße,52.484035,13.430783,Private room,15.000000,3,2,2,0
27454430,80898392,Paolo,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.504486,13.397282,Private room,15.000000,1,6,4,0
15082612,95432530,Peter,Mitte,Wedding Zentrum,52.553951,13.376395,Shared room,15.000000,1,11,1,1
14351255,9499331,Petr,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493183,13.395267,Private room,15.000000,1,1,1,0
23729444,2509903,Philip,Mitte,Osloer Straße,52.561676,13.384436,Private room,15.000000,2,25,1,27
24340972,101724922,Rachael,Neukölln,Reuterstraße,52.484150,13.443055,Shared room,15.000000,2,6,2,7
11218840,33583073,Ralph,Lichtenberg,Neu Lichtenberg,52.502594,13.490570,Private room,15.000000,3,0,2,0
12159543,38895068,Rene,Marzahn - Hellersdorf,Marzahn-Mitte,52.555595,13.578250,Private room,15.000000,3,18,1,160
22118984,149151975,Rita,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.429749,13.218498,Private room,15.000000,3,0,1,0
10932091,56677332,Robea,Pankow,Prenzlauer Berg Nordwest,52.548809,13.402776,Private room,15.000000,7,1,1,0
20303019,18109264,Robin,Charlottenburg-Wilm.,Westend,52.518608,13.278613,Private room,15.000000,5,1,1,0
4718253,24374635,Rosalie,Neukölln,Rixdorf,52.473682,13.452137,Private room,15.000000,1,0,1,0
18630307,7495619,Rose,Treptow - Köpenick,Oberschöneweide,52.462097,13.522039,Private room,15.000000,2,15,2,0
18769541,130606116,Sandra,Neukölln,Rixdorf,52.478504,13.450796,Private room,15.000000,3,1,1,0
14179056,85881540,Sarah,Pankow,Weißensee,52.548840,13.458574,Private room,15.000000,14,0,1,0
29006479,135196610,Sarah,Charlottenburg-Wilm.,Neue Kantstraße,52.507133,13.289530,Private room,15.000000,5,1,1,67
27574269,63465473,Seb,Mitte,Osloer Straße,52.562431,13.393996,Private room,15.000000,5,0,1,0
17721644,120826321,Selina,Pankow,Prenzlauer Berg Süd,52.533962,13.436997,Private room,15.000000,14,0,1,0
20219275,25833343,Severin,Charlottenburg-Wilm.,Kantstraße,52.506767,13.303909,Entire home/apt,15.000000,2,6,1,0
14114591,22319829,Sina,Neukölln,Reuterstraße,52.485172,13.434842,Private room,15.000000,25,0,1,0
5138224,26567168,Sofia,Neukölln,Schillerpromenade,52.487431,13.408638,Shared room,15.000000,1,0,1,0
22435764,149386594,Sonja,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.514477,13.473544,Private room,15.000000,3,4,1,0
24502179,7845577,Sophie,Charlottenburg-Wilm.,Wiesbadener Straße,52.468327,13.314638,Private room,15.000000,3,6,1,141
7409992,16395669,Stephan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492771,13.397055,Private room,15.000000,1,1,1,0
7408525,38819457,Susanne,Mitte,Moabit Ost,52.521900,13.351783,Private room,15.000000,14,0,1,0
18744124,130393107,Sven,Treptow - Köpenick,Baumschulenweg,52.468895,13.492938,Private room,15.000000,1,0,1,0
20929477,59612353,Sven,Treptow - Köpenick,Baumschulenweg,52.469234,13.491830,Private room,15.000000,1,68,1,32
22174646,161984695,Sven,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.497490,13.418003,Private room,15.000000,2,2,1,0
27226133,192439967,Tan,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.514496,13.438907,Private room,15.000000,30,1,1,122
20071123,92834289,Tata,Mitte,Parkviertel,52.546577,13.349546,Shared room,15.000000,1,0,1,0
23021607,170805616,Thien,Charlottenburg-Wilm.,Neue Kantstraße,52.504772,13.297573,Private room,15.000000,5,1,1,0
6241797,32401760,Thomas,Neukölln,Rixdorf,52.480450,13.445224,Private room,15.000000,1,1,1,0
12266236,32115967,Tina,Tempelhof - Schöneberg,Schöneberg-Nord,52.494949,13.364045,Private room,15.000000,2,0,1,0
12047275,64084146,Violetta,Mitte,Parkviertel,52.555645,13.348737,Private room,15.000000,1,1,1,0
11448121,60186517,Wasiq,Lichtenberg,Karlshorst,52.492161,13.530382,Private room,15.000000,1,0,1,0
577552,2840324,Willem&Dafne,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501064,13.415191,Private room,15.000000,1,2,1,0
14198599,86126123,Yvette,Tempelhof - Schöneberg,Friedenau,52.474003,13.328814,Private room,15.000000,2,1,1,0
21864782,53211747,Alejandro,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.575100,13.379410,Shared room,16.000000,5,25,1,0
8044239,7492959,Alisa,Mitte,Parkviertel,52.555370,13.342718,Private room,16.000000,1,1,2,0
7465393,15409654,Andrea,Neukölln,Britz,52.461166,13.434454,Private room,16.000000,7,3,1,8
8279802,10243123,Andrew,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.499504,13.467289,Private room,16.000000,7,2,1,0
8048096,7652272,Arnold,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.507915,13.466243,Private room,16.000000,1,1,1,0
21689190,88469582,Berit,Marzahn - Hellersdorf,Marzahn-Süd,52.544342,13.565707,Shared room,16.000000,1,35,1,5
5469293,28268916,Celina,Mitte,Tiergarten Süd,52.504204,13.356314,Private room,16.000000,10,3,1,0
11974939,8792609,Christian,Mitte,Parkviertel,52.547722,13.348538,Private room,16.000000,1,1,3,0
24277096,96069789,Christina,Reinickendorf,West 2,52.606735,13.208859,Private room,16.000000,2,14,1,190
9871753,50800966,Corentine,Pankow,Weißensee Ost,52.558083,13.476284,Private room,16.000000,1,4,1,0
21868275,159468349,Dennis,Reinickendorf,West 4,52.568161,13.316206,Private room,16.000000,21,0,1,0
12567634,68124661,Deya,Pankow,Buch,52.640152,13.493436,Private room,16.000000,3,2,1,0
8590717,43217295,Dimitra,Mitte,Wedding Zentrum,52.540428,13.351028,Private room,16.000000,4,2,2,0
14007310,83724182,Dorian,Lichtenberg,Neu Lichtenberg,52.510227,13.501505,Private room,16.000000,1,0,1,0
24131389,42758408,Edeltraud,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.487858,13.386955,Private room,16.000000,3,26,2,72
28212326,42758408,Edeltraud,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486603,13.387001,Private room,16.000000,3,9,2,183
24167625,43288893,Eirini Maria,Pankow,Prenzlauer Berg Nord,52.548191,13.427092,Private room,16.000000,1,4,1,0
711452,12723,Em,Pankow,Weißensee,52.548561,13.456327,Private room,16.000000,2,76,1,43
6432174,20438711,Francisco,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498291,13.425020,Private room,16.000000,7,3,1,0
6258297,21916031,Fritz,Mitte,Moabit Ost,52.527229,13.354154,Private room,16.000000,4,1,1,0
14191271,6978996,Gabriel,Lichtenberg,Neu Lichtenberg,52.505379,13.473076,Private room,16.000000,4,4,1,0
27539308,92442939,Helen,Charlottenburg-Wilm.,Neue Kantstraße,52.507538,13.301467,Private room,16.000000,5,2,1,309
12999578,35293424,Henrike,Mitte,Osloer Straße,52.559387,13.387173,Private room,16.000000,3,5,1,0
27700221,142755415,Ia,Mitte,Osloer Straße,52.560555,13.383018,Private room,16.000000,2,0,2,0
21957090,109995917,Inn-Berlin,Mitte,Osloer Straße,52.560104,13.385948,Shared room,16.000000,2,16,14,329
5855070,10198755,Ita,Neukölln,Rixdorf,52.479885,13.450717,Private room,16.000000,4,8,2,0
3496921,17606822,Janis,Mitte,Parkviertel,52.554169,13.343625,Private room,16.000000,14,0,2,0
17543929,119014330,Jonas,Neukölln,Britz,52.461933,13.445418,Private room,16.000000,1,2,1,0
27737734,29630469,Jonas,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.479790,13.328221,Private room,16.000000,19,1,1,0
22826635,7531703,Julia,Charlottenburg-Wilm.,Kantstraße,52.508385,13.315389,Shared room,16.000000,1,8,1,0
7600397,39856088,Juliane,Pankow,Pankow Süd,52.557903,13.425936,Private room,16.000000,1,26,1,84
14002805,83676294,Kahbit,Mitte,Parkviertel,52.552849,13.342386,Private room,16.000000,15,0,1,0
26710101,40461699,Kaya,Tempelhof - Schöneberg,Schöneberg-Süd,52.480698,13.348239,Private room,16.000000,28,0,2,0
19044015,17699482,Laura,Lichtenberg,Alt-Lichtenberg,52.520103,13.479053,Private room,16.000000,1,6,1,0
16268078,5571142,Lena,Mitte,Brunnenstr. Süd,52.534325,13.406973,Private room,16.000000,4,19,1,0
16484565,12817769,Liza,Pankow,Prenzlauer Berg Nordwest,52.551144,13.413576,Private room,16.000000,2,1,1,0
5825471,25090881,Ljuba,Mitte,Moabit West,52.530872,13.343077,Private room,16.000000,1,39,2,135
22880434,134836153,Louisa,Tempelhof - Schöneberg,Schöneberg-Nord,52.494183,13.352915,Private room,16.000000,2,1,1,0
28984351,155952313,Luciano,Spandau,Falkenhagener Feld,52.551449,13.154172,Private room,16.000000,1,2,1,302
18175517,70628860,Mabyn,Mitte,Brunnenstr. Nord,52.546810,13.377287,Private room,16.000000,4,3,1,0
11493192,60515051,Malte,Neukölln,Neuköllner Mitte/Zentrum,52.469910,13.430852,Private room,16.000000,5,2,1,0
16695520,110576146,Marcel,Mitte,Brunnenstr. Süd,52.536308,13.398597,Private room,16.000000,1,118,1,13
13970007,68804999,Maria,Neukölln,Rixdorf,52.472450,13.454459,Private room,16.000000,3,3,1,0
11097987,34574520,Marie,Tempelhof - Schöneberg,Friedenau,52.465172,13.343737,Private room,16.000000,1,0,1,0
22935490,151917905,Martin,Mitte,Regierungsviertel,52.510887,13.394513,Private room,16.000000,4,14,2,0
9879987,50832531,Matteo,Reinickendorf,Ost 1,52.568871,13.368597,Private room,16.000000,4,2,1,0
3789586,19450434,Max,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.500790,13.445633,Private room,16.000000,4,13,1,0
29536018,18340116,Max,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494526,13.401048,Private room,16.000000,14,0,1,130
13648303,2271635,Milos,Lichtenberg,Frankfurter Allee Süd,52.511314,13.489643,Private room,16.000000,1,2,1,0
23346262,173931235,Mira,Pankow,Prenzlauer Berg Ost,52.536480,13.438734,Private room,16.000000,2,5,1,0
20420320,140085911,Monika,Spandau,Gatow / Kladow,52.470055,13.120500,Private room,16.000000,1,23,1,66
11418634,52147903,Ngoc Anh,Lichtenberg,Friedrichsfelde Nord,52.510651,13.503124,Private room,16.000000,3,3,3,0
18144691,52147903,Ngoc Anh,Lichtenberg,Friedrichsfelde Nord,52.512154,13.502266,Private room,16.000000,7,5,3,0
7595499,39830360,NoName,Neukölln,Neuköllner Mitte/Zentrum,52.479404,13.436420,Private room,16.000000,1,0,1,0
13812886,81311399,Oded,Neukölln,Rixdorf,52.479733,13.444403,Private room,16.000000,2,0,2,0
9573648,10586780,Oliver,Steglitz - Zehlendorf,Lankwitz,52.430702,13.365072,Private room,16.000000,2,1,1,0
19727777,112822501,Paco,Neukölln,Rixdorf,52.472065,13.454010,Private room,16.000000,13,3,1,0
3356318,16937088,Petra,Neukölln,Rudow,52.421654,13.484587,Private room,16.000000,1,48,4,80
13325827,63358531,Philipp,Lichtenberg,Neu-Hohenschönhausen Süd,52.559021,13.512756,Shared room,16.000000,1,75,1,0
